Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
10/1/2009;01:32:00;0.214;0.000;247.630;0.800;0.000;0.000;0.000
10/1/2009;01:33:00;0.214;0.000;247.800;0.800;0.000;0.000;0.000
10/1/2009;01:34:00;0.214;0.000;247.350;0.800;0.000;0.000;0.000
10/1/2009;01:35:00;0.214;0.000;247.630;0.800;0.000;0.000;0.000
10/1/2009;01:36:00;0.214;0.000;247.900;0.800;0.000;0.000;0.000
10/1/2009;01:37:00;0.216;0.000;247.970;0.800;0.000;0.000;0.000
10/1/2009;01:38:00;0.216;0.000;248.220;0.800;0.000;0.000;0.000
10/1/2009;01:39:00;0.214;0.000;247.720;0.800;0.000;0.000;0.000
10/1/2009;01:40:00;0.214;0.000;247.900;0.800;0.000;0.000;0.000
10/1/2009;01:41:00;0.214;0.000;247.010;0.800;0.000;0.000;0.000
10/1/2009;01:42:00;0.214;0.000;247.180;0.800;0.000;0.000;0.000
10/1/2009;01:43:00;0.214;0.000;247.530;0.800;0.000;0.000;0.000
10/1/2009;01:44:00;0.216;0.000;248.080;0.800;0.000;0.000;0.000
10/1/2009;01:45:00;0.216;0.000;248.200;0.800;0.000;0.000;0.000
10/1/2009;01:46:00;0.216;0.000;248.120;0.800;0.000;0.000;0.000
10/1/2009;01:47:00;0.216;0.000;247.760;0.800;0.000;0.000;0.000
10/1/2009;01:48:00;0.214;0.000;247.560;0.800;0.000;0.000;0.000
10/1/2009;01:49:00;0.216;0.000;248.170;0.800;0.000;0.000;0.000
10/1/2009;01:50:00;0.216;0.000;248.430;0.800;0.000;0.000;0.000
10/1/2009;01:51:00;0.216;0.000;247.740;0.800;0.000;0.000;0.000
10/1/2009;01:52:00;0.216;0.000;248.030;0.800;0.000;0.000;0.000
10/1/2009;01:53:00;0.392;0.154;248.030;1.800;0.000;0.000;0.000
10/1/2009;01:54:00;0.402;0.208;246.680;1.800;0.000;0.000;0.000
10/1/2009;01:55:00;0.400;0.208;246.500;1.800;0.000;0.000;0.000
10/1/2009;01:56:00;0.402;0.214;247.650;1.800;0.000;0.000;0.000
10/1/2009;01:57:00;0.402;0.220;248.900;1.800;0.000;0.000;0.000
10/1/2009;01:58:00;0.400;0.220;248.940;1.800;0.000;0.000;0.000
10/1/2009;01:59:00;0.396;0.218;248.560;1.800;0.000;0.000;0.000
10/1/2009;02:00:00;0.396;0.220;249.050;1.800;0.000;0.000;0.000
10/1/2009;02:01:00;0.398;0.220;249.040;1.800;0.000;0.000;0.000
10/1/2009;02:02:00;0.352;0.144;248.550;1.400;0.000;0.000;0.000
10/1/2009;02:03:00;0.326;0.104;248.050;1.400;0.000;0.000;0.000
10/1/2009;02:04:00;0.324;0.104;247.810;1.400;0.000;0.000;0.000
10/1/2009;02:05:00;0.316;0.104;247.710;1.200;0.000;0.000;0.000
10/1/2009;02:06:00;0.314;0.104;248.080;1.200;0.000;0.000;0.000
10/1/2009;02:07:00;0.296;0.078;248.570;1.200;0.000;0.000;0.000
10/1/2009;02:08:00;0.216;0.000;248.880;0.800;0.000;0.000;0.000
10/1/2009;02:09:00;0.216;0.000;248.650;0.800;0.000;0.000;0.000
10/1/2009;02:10:00;0.216;0.000;249.020;0.800;0.000;0.000;0.000
10/1/2009;02:11:00;0.216;0.000;248.800;0.800;0.000;0.000;0.000
10/1/2009;02:12:00;0.216;0.000;248.730;0.800;0.000;0.000;0.000
10/1/2009;02:13:00;0.216;0.000;248.860;0.800;0.000;0.000;0.000
10/1/2009;02:14:00;0.216;0.000;249.030;0.800;0.000;0.000;0.000
10/1/2009;02:15:00;0.218;0.000;249.100;0.800;0.000;0.000;0.000
10/1/2009;02:16:00;0.222;0.000;249.500;0.800;0.000;0.000;0.000
10/1/2009;02:17:00;0.226;0.000;250.160;0.800;0.000;0.000;0.000
10/1/2009;02:18:00;0.228;0.000;250.660;0.800;0.000;0.000;0.000
10/1/2009;02:19:00;0.226;0.000;250.720;0.800;0.000;0.000;0.000
10/1/2009;02:20:00;0.226;0.000;250.320;0.800;0.000;0.000;0.000
10/1/2009;02:21:00;0.226;0.000;250.220;0.800;0.000;0.000;0.000
10/1/2009;02:22:00;0.226;0.000;250.370;0.800;0.000;0.000;0.000
10/1/2009;02:23:00;0.226;0.000;250.120;0.800;0.000;0.000;0.000
10/1/2009;02:24:00;0.224;0.000;249.390;0.800;0.000;0.000;0.000
10/1/2009;02:25:00;0.224;0.000;249.650;0.800;0.000;0.000;0.000
10/1/2009;02:26:00;0.224;0.000;249.680;0.800;0.000;0.000;0.000
10/1/2009;02:27:00;0.224;0.000;249.790;0.800;0.000;0.000;0.000
10/1/2009;02:28:00;0.224;0.000;249.520;0.800;0.000;0.000;0.000
10/1/2009;02:29:00;0.224;0.000;250.160;0.800;0.000;0.000;0.000
10/1/2009;02:30:00;0.224;0.000;250.170;0.800;0.000;0.000;0.000
10/1/2009;02:31:00;0.224;0.000;250.140;0.800;0.000;0.000;0.000
10/1/2009;02:32:00;0.224;0.000;250.050;0.800;0.000;0.000;0.000
10/1/2009;02:33:00;0.224;0.000;250.010;0.800;0.000;0.000;0.000
10/1/2009;02:34:00;0.222;0.000;249.290;0.800;0.000;0.000;0.000
10/1/2009;02:35:00;0.222;0.000;249.200;0.800;0.000;0.000;0.000
10/1/2009;02:36:00;0.224;0.000;249.840;0.800;0.000;0.000;0.000
10/1/2009;02:37:00;0.224;0.000;250.240;0.800;0.000;0.000;0.000
10/1/2009;02:38:00;0.224;0.000;250.750;0.800;0.000;0.000;0.000
10/1/2009;02:39:00;0.224;0.000;250.630;0.800;0.000;0.000;0.000
10/1/2009;02:40:00;0.244;0.000;250.730;1.200;0.000;0.000;0.000
10/1/2009;02:41:00;0.306;0.080;251.200;1.200;0.000;0.000;0.000
10/1/2009;02:42:00;0.300;0.078;250.590;1.200;0.000;0.000;0.000
10/1/2009;02:43:00;0.300;0.074;249.510;1.200;0.000;0.000;0.000
10/1/2009;02:44:00;0.296;0.072;249.420;1.200;0.000;0.000;0.000
10/1/2009;02:45:00;0.410;0.208;249.770;1.800;0.000;0.000;0.000
10/1/2009;02:46:00;0.406;0.220;249.490;1.800;0.000;0.000;0.000
10/1/2009;02:47:00;0.402;0.222;249.780;1.800;0.000;0.000;0.000
10/1/2009;02:48:00;0.400;0.220;249.580;1.800;0.000;0.000;0.000
10/1/2009;02:49:00;0.388;0.206;249.180;1.800;0.000;0.000;0.000
10/1/2009;02:50:00;0.324;0.106;249.130;1.400;0.000;0.000;0.000
10/1/2009;02:51:00;0.332;0.110;250.160;1.400;0.000;0.000;0.000
10/1/2009;02:52:00;0.332;0.112;250.650;1.400;0.000;0.000;0.000
10/1/2009;02:53:00;0.328;0.110;250.090;1.400;0.000;0.000;0.000
10/1/2009;02:54:00;0.326;0.106;248.810;1.400;0.000;0.000;0.000
10/1/2009;02:55:00;0.326;0.108;249.280;1.400;0.000;0.000;0.000
10/1/2009;02:56:00;0.322;0.108;249.020;1.400;0.000;0.000;0.000
10/1/2009;02:57:00;0.318;0.110;249.780;1.200;0.000;0.000;0.000
10/1/2009;02:58:00;0.316;0.110;249.970;1.200;0.000;0.000;0.000
10/1/2009;02:59:00;0.292;0.076;249.950;1.200;0.000;0.000;0.000
10/1/2009;03:00:00;0.216;0.000;249.580;0.800;0.000;0.000;0.000
10/1/2009;03:01:00;0.216;0.000;249.750;0.800;0.000;0.000;0.000
10/1/2009;03:02:00;0.216;0.000;249.500;0.800;0.000;0.000;0.000
10/1/2009;03:03:00;0.214;0.000;248.330;0.800;0.000;0.000;0.000
10/1/2009;03:04:00;0.214;0.000;248.180;0.800;0.000;0.000;0.000
10/1/2009;03:05:00;0.214;0.000;248.690;0.800;0.000;0.000;0.000
10/1/2009;03:06:00;0.222;0.000;249.330;0.800;0.000;0.000;0.000
10/1/2009;03:07:00;0.222;0.000;249.240;0.800;0.000;0.000;0.000
10/1/2009;03:08:00;0.222;0.000;249.450;0.800;0.000;0.000;0.000
10/1/2009;03:09:00;0.222;0.000;249.500;0.800;0.000;0.000;0.000
10/1/2009;03:10:00;0.224;0.000;250.210;0.800;0.000;0.000;0.000
10/1/2009;03:11:00;0.224;0.000;250.680;0.800;0.000;0.000;0.000
10/1/2009;03:12:00;0.222;0.000;249.480;0.800;0.000;0.000;0.000
10/1/2009;03:13:00;0.214;0.000;249.110;0.800;0.000;0.000;0.000
10/1/2009;03:14:00;0.214;0.000;249.100;0.800;0.000;0.000;0.000
10/1/2009;03:15:00;0.214;0.000;249.070;0.800;0.000;0.000;0.000
10/1/2009;03:16:00;0.216;0.000;249.530;0.800;0.000;0.000;0.000
10/1/2009;03:17:00;0.216;0.000;249.690;0.800;0.000;0.000;0.000
10/1/2009;03:18:00;0.216;0.000;249.800;0.800;0.000;0.000;0.000
10/1/2009;03:19:00;0.216;0.000;250.060;0.800;0.000;0.000;0.000
10/1/2009;03:20:00;0.216;0.000;249.740;0.800;0.000;0.000;0.000
10/1/2009;03:21:00;0.224;0.000;250.100;0.800;0.000;0.000;0.000
10/1/2009;03:22:00;0.224;0.000;249.740;0.800;0.000;0.000;0.000
10/1/2009;03:23:00;0.224;0.000;249.790;0.800;0.000;0.000;0.000
10/1/2009;03:24:00;0.222;0.000;249.590;0.800;0.000;0.000;0.000
10/1/2009;03:25:00;0.220;0.000;248.200;0.800;0.000;0.000;0.000
10/1/2009;03:26:00;0.214;0.000;246.920;0.800;0.000;0.000;0.000
10/1/2009;03:27:00;0.210;0.000;246.340;0.800;0.000;0.000;0.000
10/1/2009;03:28:00;0.262;0.000;245.290;1.200;0.000;0.000;0.000
10/1/2009;03:29:00;0.286;0.062;245.520;1.200;0.000;0.000;0.000
10/1/2009;03:30:00;0.286;0.062;245.370;1.200;0.000;0.000;0.000
10/1/2009;03:31:00;0.288;0.062;246.040;1.200;0.000;0.000;0.000
10/1/2009;03:32:00;0.374;0.170;246.360;1.800;0.000;0.000;0.000
10/1/2009;03:33:00;0.370;0.196;246.940;1.600;0.000;1.000;0.000
10/1/2009;03:34:00;0.370;0.196;246.890;1.600;0.000;2.000;0.000
10/1/2009;03:35:00;0.366;0.196;246.920;1.600;0.000;1.000;0.000
10/1/2009;03:36:00;0.470;0.304;247.470;2.200;0.000;2.000;0.000
10/1/2009;03:37:00;0.456;0.296;248.060;2.200;0.000;1.000;0.000
10/1/2009;03:38:00;0.418;0.242;249.660;1.800;0.000;1.000;0.000
10/1/2009;03:39:00;0.416;0.238;248.700;1.800;0.000;2.000;0.000
10/1/2009;03:40:00;0.410;0.238;248.720;1.800;0.000;1.000;0.000
10/1/2009;03:41:00;0.406;0.238;248.680;1.800;0.000;2.000;0.000
10/1/2009;03:42:00;0.404;0.234;248.140;1.800;0.000;1.000;0.000
10/1/2009;03:43:00;0.402;0.234;248.040;1.800;0.000;2.000;0.000
10/1/2009;03:44:00;0.402;0.236;248.500;1.800;0.000;1.000;0.000
10/1/2009;03:45:00;0.400;0.236;248.390;1.800;0.000;1.000;0.000
10/1/2009;03:46:00;0.398;0.234;248.010;1.800;0.000;2.000;0.000
10/1/2009;03:47:00;0.398;0.232;247.730;1.800;0.000;1.000;0.000
10/1/2009;03:48:00;0.396;0.232;247.460;1.800;0.000;2.000;0.000
10/1/2009;03:49:00;0.396;0.234;248.030;1.800;0.000;1.000;0.000
10/1/2009;03:50:00;0.394;0.234;248.050;1.800;0.000;1.000;0.000
10/1/2009;03:51:00;0.304;0.090;248.360;1.200;0.000;2.000;0.000
10/1/2009;03:52:00;0.302;0.090;248.150;1.200;0.000;1.000;0.000
10/1/2009;03:53:00;0.298;0.088;248.060;1.200;0.000;1.000;0.000
10/1/2009;03:54:00;0.292;0.088;247.780;1.200;0.000;2.000;0.000
10/1/2009;03:55:00;0.292;0.088;248.000;1.200;0.000;1.000;0.000
10/1/2009;03:56:00;0.290;0.088;247.800;1.200;0.000;1.000;0.000
10/1/2009;03:57:00;0.290;0.088;247.660;1.200;0.000;2.000;0.000
10/1/2009;03:58:00;0.288;0.084;246.740;1.200;0.000;1.000;0.000
10/1/2009;03:59:00;0.288;0.086;247.200;1.200;0.000;1.000;0.000
10/1/2009;04:00:00;0.288;0.086;247.390;1.200;0.000;2.000;0.000
10/1/2009;04:01:00;0.288;0.086;247.470;1.200;0.000;1.000;0.000
10/1/2009;04:02:00;0.288;0.086;247.060;1.200;0.000;1.000;0.000
10/1/2009;04:03:00;0.286;0.084;246.240;1.200;0.000;1.000;0.000
10/1/2009;04:04:00;0.284;0.082;245.870;1.200;0.000;2.000;0.000
10/1/2009;04:05:00;0.284;0.080;245.320;1.200;0.000;1.000;0.000
10/1/2009;04:06:00;0.290;0.080;244.660;1.200;0.000;1.000;0.000
10/1/2009;04:07:00;0.288;0.080;244.870;1.200;0.000;1.000;0.000
10/1/2009;04:08:00;0.284;0.080;244.700;1.200;0.000;1.000;0.000
10/1/2009;04:09:00;0.282;0.078;244.710;1.200;0.000;2.000;0.000
10/1/2009;04:10:00;0.282;0.082;245.890;1.200;0.000;1.000;0.000
10/1/2009;04:11:00;0.284;0.084;246.360;1.200;0.000;1.000;0.000
10/1/2009;04:12:00;0.284;0.082;246.330;1.200;0.000;1.000;0.000
10/1/2009;04:13:00;0.282;0.082;245.870;1.200;0.000;1.000;0.000
10/1/2009;04:14:00;0.282;0.080;245.200;1.200;0.000;2.000;0.000
10/1/2009;04:15:00;0.282;0.080;245.190;1.200;0.000;1.000;0.000
10/1/2009;04:16:00;0.360;0.170;244.480;1.600;0.000;1.000;0.000
10/1/2009;04:17:00;0.354;0.186;244.770;1.600;0.000;1.000;0.000
10/1/2009;04:18:00;0.356;0.188;245.090;1.600;0.000;1.000;0.000
10/1/2009;04:19:00;0.356;0.190;245.880;1.600;0.000;2.000;0.000
10/1/2009;04:20:00;0.344;0.166;244.900;1.600;0.000;1.000;0.000
10/1/2009;04:21:00;0.302;0.062;244.730;1.200;0.000;0.000;0.000
10/1/2009;04:22:00;0.310;0.060;244.360;1.200;0.000;0.000;0.000
10/1/2009;04:23:00;0.306;0.062;244.870;1.200;0.000;0.000;0.000
10/1/2009;04:24:00;0.286;0.060;245.020;1.200;0.000;0.000;0.000
10/1/2009;04:25:00;0.224;0.000;245.630;1.000;0.000;0.000;0.000
10/1/2009;04:26:00;0.210;0.000;246.080;0.800;0.000;0.000;0.000
10/1/2009;04:27:00;0.288;0.000;246.210;1.200;0.000;0.000;0.000
10/1/2009;04:28:00;0.326;0.096;246.300;1.400;0.000;0.000;0.000
10/1/2009;04:29:00;0.324;0.096;246.210;1.400;0.000;0.000;0.000
10/1/2009;04:30:00;0.324;0.098;246.910;1.400;0.000;0.000;0.000
10/1/2009;04:31:00;0.320;0.098;246.760;1.400;0.000;0.000;0.000
10/1/2009;04:32:00;0.320;0.098;246.460;1.400;0.000;0.000;0.000
10/1/2009;04:33:00;0.318;0.096;246.030;1.200;0.000;0.000;0.000
10/1/2009;04:34:00;0.316;0.098;246.510;1.200;0.000;0.000;0.000
10/1/2009;04:35:00;0.316;0.098;246.480;1.200;0.000;0.000;0.000
10/1/2009;04:36:00;0.322;0.098;246.370;1.400;0.000;0.000;0.000
10/1/2009;04:37:00;0.320;0.098;246.170;1.400;0.000;0.000;0.000
10/1/2009;04:38:00;0.320;0.100;246.720;1.400;0.000;0.000;0.000
10/1/2009;04:39:00;0.322;0.102;247.600;1.400;0.000;0.000;0.000
10/1/2009;04:40:00;0.316;0.102;247.610;1.200;0.000;0.000;0.000
10/1/2009;04:41:00;0.310;0.100;246.920;1.200;0.000;0.000;0.000
10/1/2009;04:42:00;0.226;0.000;246.620;1.000;0.000;0.000;0.000
10/1/2009;04:43:00;0.212;0.000;246.710;0.800;0.000;0.000;0.000
10/1/2009;04:44:00;0.212;0.000;246.980;0.800;0.000;0.000;0.000
10/1/2009;04:45:00;0.212;0.000;246.360;0.800;0.000;0.000;0.000
10/1/2009;04:46:00;0.210;0.000;245.410;0.800;0.000;0.000;0.000
10/1/2009;04:47:00;0.210;0.000;245.510;0.800;0.000;0.000;0.000
10/1/2009;04:48:00;0.210;0.000;245.570;0.800;0.000;0.000;0.000
10/1/2009;04:49:00;0.210;0.000;245.370;0.800;0.000;0.000;0.000
10/1/2009;04:50:00;0.212;0.000;246.700;0.800;0.000;0.000;0.000
10/1/2009;04:51:00;0.218;0.000;246.300;0.800;0.000;0.000;0.000
10/1/2009;04:52:00;0.218;0.000;246.350;0.800;0.000;0.000;0.000
10/1/2009;04:53:00;0.218;0.000;246.110;0.800;0.000;0.000;0.000
10/1/2009;04:54:00;0.214;0.000;245.830;0.800;0.000;0.000;0.000
10/1/2009;04:55:00;0.210;0.000;245.780;0.800;0.000;0.000;0.000
10/1/2009;04:56:00;0.210;0.000;245.760;0.800;0.000;0.000;0.000
10/1/2009;04:57:00;0.210;0.046;245.220;0.800;0.000;0.000;0.000
10/1/2009;04:58:00;0.210;0.000;245.630;0.800;0.000;0.000;0.000
10/1/2009;04:59:00;0.212;0.000;246.450;0.800;0.000;0.000;0.000
10/1/2009;05:00:00;0.212;0.000;246.710;0.800;0.000;0.000;0.000
10/1/2009;05:01:00;0.210;0.000;246.060;0.800;0.000;0.000;0.000
10/1/2009;05:02:00;0.212;0.000;246.440;0.800;0.000;0.000;0.000
10/1/2009;05:03:00;0.212;0.000;246.350;0.800;0.000;0.000;0.000
10/1/2009;05:04:00;0.302;0.060;245.020;1.400;0.000;0.000;0.000
10/1/2009;05:05:00;0.284;0.060;244.360;1.200;0.000;0.000;0.000
10/1/2009;05:06:00;0.294;0.062;245.150;1.200;0.000;0.000;0.000
10/1/2009;05:07:00;0.294;0.062;245.290;1.200;0.000;0.000;0.000
10/1/2009;05:08:00;0.292;0.062;245.170;1.200;0.000;0.000;0.000
10/1/2009;05:09:00;0.292;0.062;245.060;1.200;0.000;0.000;0.000
10/1/2009;05:10:00;0.290;0.062;245.300;1.200;0.000;0.000;0.000
10/1/2009;05:11:00;0.284;0.064;245.950;1.200;0.000;0.000;0.000
10/1/2009;05:12:00;0.274;0.050;246.310;1.200;0.000;0.000;0.000
10/1/2009;05:13:00;0.212;0.000;246.930;0.800;0.000;0.000;0.000
10/1/2009;05:14:00;0.212;0.000;246.520;0.800;0.000;0.000;0.000
10/1/2009;05:15:00;0.212;0.000;246.900;0.800;0.000;0.000;0.000
10/1/2009;05:16:00;0.212;0.000;246.700;0.800;0.000;0.000;0.000
10/1/2009;05:17:00;0.212;0.000;246.770;0.800;0.000;0.000;0.000
10/1/2009;05:18:00;0.212;0.000;246.800;0.800;0.000;0.000;0.000
10/1/2009;05:19:00;0.326;0.084;246.770;1.400;0.000;0.000;0.000
10/1/2009;05:20:00;0.324;0.094;245.430;1.400;0.000;0.000;0.000
10/1/2009;05:21:00;0.328;0.094;245.200;1.400;0.000;0.000;0.000
10/1/2009;05:22:00;0.326;0.094;245.370;1.400;0.000;0.000;0.000
10/1/2009;05:23:00;0.324;0.092;244.530;1.400;0.000;0.000;0.000
10/1/2009;05:24:00;0.324;0.094;244.980;1.400;0.000;0.000;0.000
10/1/2009;05:25:00;0.322;0.094;245.340;1.400;0.000;0.000;0.000
10/1/2009;05:26:00;0.320;0.094;245.010;1.400;0.000;0.000;0.000
10/1/2009;05:27:00;0.320;0.092;244.830;1.400;0.000;0.000;0.000
10/1/2009;05:28:00;0.318;0.092;244.810;1.400;0.000;0.000;0.000
10/1/2009;05:29:00;0.310;0.092;244.600;1.200;0.000;0.000;0.000
10/1/2009;05:30:00;0.310;0.096;245.710;1.200;0.000;0.000;0.000
10/1/2009;05:31:00;0.310;0.094;245.390;1.200;0.000;0.000;0.000
10/1/2009;05:32:00;0.308;0.094;245.360;1.200;0.000;0.000;0.000
10/1/2009;05:33:00;0.276;0.050;245.110;1.200;0.000;0.000;0.000
10/1/2009;05:34:00;0.210;0.000;245.660;0.800;0.000;0.000;0.000
10/1/2009;05:35:00;0.210;0.000;245.710;0.800;0.000;0.000;0.000
10/1/2009;05:36:00;0.218;0.000;245.990;0.800;0.000;0.000;0.000
10/1/2009;05:37:00;0.218;0.000;245.900;0.800;0.000;0.000;0.000
10/1/2009;05:38:00;0.218;0.000;245.900;0.800;0.000;0.000;0.000
10/1/2009;05:39:00;0.216;0.000;245.300;0.800;0.000;0.000;0.000
10/1/2009;05:40:00;0.216;0.000;245.210;0.800;0.000;0.000;0.000
10/1/2009;05:41:00;0.216;0.000;245.390;0.800;0.000;0.000;0.000
10/1/2009;05:42:00;0.216;0.000;245.590;0.800;0.000;0.000;0.000
10/1/2009;05:43:00;0.216;0.000;245.720;0.800;0.000;0.000;0.000
10/1/2009;05:44:00;0.216;0.000;245.370;0.800;0.000;0.000;0.000
10/1/2009;05:45:00;0.214;0.046;244.910;0.800;0.000;0.000;0.000
10/1/2009;05:46:00;0.206;0.048;244.080;0.800;0.000;0.000;0.000
10/1/2009;05:47:00;0.206;0.048;243.620;0.800;0.000;0.000;0.000
10/1/2009;05:48:00;0.208;0.048;244.110;0.800;0.000;0.000;0.000
10/1/2009;05:49:00;0.208;0.046;244.760;0.800;0.000;0.000;0.000
10/1/2009;05:50:00;0.208;0.048;244.250;0.800;0.000;0.000;0.000
10/1/2009;05:51:00;0.216;0.046;245.090;0.800;0.000;0.000;0.000
10/1/2009;05:52:00;0.306;0.056;245.810;1.400;0.000;0.000;0.000
10/1/2009;05:53:00;0.292;0.062;245.560;1.200;0.000;0.000;0.000
10/1/2009;05:54:00;0.294;0.062;245.730;1.200;0.000;0.000;0.000
10/1/2009;05:55:00;0.294;0.062;245.880;1.200;0.000;0.000;0.000
10/1/2009;05:56:00;0.292;0.062;245.920;1.200;0.000;0.000;0.000
10/1/2009;05:57:00;0.290;0.062;245.400;1.200;0.000;0.000;0.000
10/1/2009;05:58:00;0.288;0.060;245.060;1.200;0.000;0.000;0.000
10/1/2009;05:59:00;0.288;0.058;244.530;1.200;0.000;0.000;0.000
10/1/2009;06:00:00;1.364;0.046;244.070;5.600;0.000;0.000;16.000
10/1/2009;06:01:00;1.348;0.058;243.590;5.400;0.000;0.000;19.000
10/1/2009;06:02:00;1.332;0.060;243.570;5.400;0.000;0.000;19.000
10/1/2009;06:03:00;1.320;0.060;243.420;5.400;0.000;0.000;18.000
10/1/2009;06:04:00;1.314;0.060;243.420;5.400;0.000;0.000;18.000
10/1/2009;06:05:00;1.312;0.060;243.380;5.400;0.000;0.000;19.000
10/1/2009;06:06:00;1.318;0.058;244.100;5.400;0.000;0.000;18.000
10/1/2009;06:07:00;1.322;0.058;244.590;5.400;0.000;0.000;18.000
10/1/2009;06:08:00;1.318;0.058;244.280;5.400;0.000;0.000;19.000
10/1/2009;06:09:00;1.314;0.060;244.090;5.400;0.000;0.000;18.000
10/1/2009;06:10:00;1.346;0.000;243.860;5.400;0.000;0.000;18.000
10/1/2009;06:11:00;1.422;0.078;243.700;5.800;0.000;0.000;19.000
10/1/2009;06:12:00;1.422;0.078;243.920;5.800;0.000;0.000;18.000
10/1/2009;06:13:00;1.428;0.080;244.690;5.800;0.000;0.000;18.000
10/1/2009;06:14:00;1.434;0.082;245.340;5.800;0.000;0.000;19.000
10/1/2009;06:15:00;1.434;0.084;245.520;5.800;0.000;0.000;18.000
10/1/2009;06:16:00;1.422;0.080;244.530;5.800;0.000;0.000;19.000
10/1/2009;06:17:00;1.412;0.078;243.760;5.800;0.000;0.000;18.000
10/1/2009;06:18:00;1.416;0.080;244.230;5.800;0.000;0.000;18.000
10/1/2009;06:19:00;1.406;0.076;243.240;5.800;0.000;0.000;18.000
10/1/2009;06:20:00;1.402;0.076;242.990;5.600;0.000;0.000;18.000
10/1/2009;06:21:00;1.404;0.076;243.300;5.600;0.000;0.000;19.000
10/1/2009;06:22:00;1.408;0.078;243.760;5.800;0.000;0.000;18.000
10/1/2009;06:23:00;1.402;0.076;243.350;5.600;0.000;0.000;18.000
10/1/2009;06:24:00;1.414;0.080;244.560;5.800;0.000;0.000;18.000
10/1/2009;06:25:00;1.348;0.000;243.780;5.400;0.000;0.000;19.000
10/1/2009;06:26:00;1.316;0.058;244.380;5.400;0.000;0.000;18.000
10/1/2009;06:27:00;1.314;0.058;244.180;5.400;0.000;0.000;18.000
10/1/2009;06:28:00;1.316;0.058;244.390;5.400;0.000;0.000;18.000
10/1/2009;06:29:00;1.312;0.060;244.050;5.400;0.000;0.000;19.000
10/1/2009;06:30:00;1.314;0.060;244.270;5.400;0.000;0.000;18.000
10/1/2009;06:31:00;1.310;0.060;243.810;5.200;0.000;0.000;18.000
10/1/2009;06:32:00;1.308;0.060;243.740;5.200;0.000;0.000;18.000
10/1/2009;06:33:00;1.308;0.060;243.720;5.200;0.000;0.000;19.000
10/1/2009;06:34:00;1.306;0.060;243.460;5.200;0.000;0.000;18.000
10/1/2009;06:35:00;1.306;0.060;243.510;5.200;0.000;0.000;18.000
10/1/2009;06:36:00;0.542;0.050;244.170;3.000;0.000;0.000;6.000
10/1/2009;06:37:00;0.214;0.046;244.990;0.800;0.000;0.000;0.000
10/1/2009;06:38:00;0.214;0.046;245.230;0.800;0.000;0.000;0.000
10/1/2009;06:39:00;0.212;0.048;244.240;0.800;0.000;0.000;0.000
10/1/2009;06:40:00;0.294;0.000;245.760;1.400;0.000;0.000;0.000
10/1/2009;06:41:00;0.294;0.068;247.860;1.200;0.000;0.000;0.000
10/1/2009;06:42:00;0.296;0.068;247.830;1.200;0.000;0.000;0.000
10/1/2009;06:43:00;0.296;0.068;247.860;1.200;0.000;0.000;0.000
10/1/2009;06:44:00;0.296;0.068;248.020;1.200;0.000;0.000;0.000
10/1/2009;06:45:00;0.292;0.068;247.710;1.200;0.000;0.000;0.000
10/1/2009;06:46:00;0.284;0.064;246.690;1.200;0.000;0.000;0.000
10/1/2009;06:47:00;0.286;0.064;246.610;1.200;0.000;0.000;0.000
10/1/2009;06:48:00;0.530;0.060;246.810;2.200;0.000;0.000;0.000
10/1/2009;06:49:00;0.380;0.000;246.990;1.600;0.000;0.000;0.000
10/1/2009;06:50:00;0.326;0.046;246.980;1.200;0.000;0.000;0.000
10/1/2009;06:51:00;0.762;0.052;245.930;3.800;0.000;0.000;6.000
10/1/2009;06:52:00;1.474;0.060;245.310;6.000;0.000;0.000;19.000
10/1/2009;06:53:00;1.458;0.060;245.420;5.800;0.000;0.000;19.000
10/1/2009;06:54:00;1.452;0.060;246.050;5.800;0.000;0.000;19.000
10/1/2009;06:55:00;1.428;0.062;244.660;5.800;0.000;0.000;18.000
10/1/2009;06:56:00;1.422;0.064;244.290;5.800;0.000;0.000;18.000
10/1/2009;06:57:00;1.426;0.062;244.250;5.800;0.000;0.000;19.000
10/1/2009;06:58:00;1.412;0.064;243.110;5.800;0.000;0.000;18.000
10/1/2009;06:59:00;1.400;0.066;242.150;5.800;0.000;0.000;18.000
10/1/2009;07:00:00;1.400;0.066;242.120;5.800;0.000;0.000;18.000
10/1/2009;07:01:00;1.404;0.062;241.770;5.800;0.000;0.000;18.000
10/1/2009;07:02:00;1.516;0.070;241.750;6.200;0.000;0.000;18.000
10/1/2009;07:03:00;1.508;0.070;241.910;6.200;0.000;0.000;18.000
10/1/2009;07:04:00;1.612;0.068;242.070;6.600;0.000;0.000;18.000
10/1/2009;07:05:00;1.686;0.068;242.100;6.800;0.000;0.000;18.000
10/1/2009;07:06:00;1.630;0.070;242.230;6.600;0.000;0.000;18.000
10/1/2009;07:07:00;2.180;0.070;241.900;9.000;0.000;0.000;18.000
10/1/2009;07:08:00;2.402;0.068;240.990;9.800;0.000;0.000;18.000
10/1/2009;07:09:00;2.420;0.070;241.840;10.000;0.000;0.000;18.000
10/1/2009;07:10:00;2.270;0.000;242.060;9.400;0.000;0.000;18.000
